loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,Address
15692.01,60,14.78,371.47,C,C1,HR Specialist,4.0,OWN,64831.03,Not Verified,Dec-2014,Fully Paid,renewable_energy,Renewable Energy,8.9,Sep-1998,11,0,18972.06,69.92,19,F,Individual,1.0,0,"Houston, VA"
15094.41,36,18.21,547.32,D,D3,Driver,4.0,RENT,58731.38,Verified,Aug-2014,Fully Paid,home_improvement,Home Improvement,20.5,Jun-2003,19,0,0.0,90.49,27,W,Joint,0.0,0,"Seattle, MI"
20258.1,60,7.52,406.09,A,A4,Product Manager,10.0,MORTGAGE,92559.13,Source Verified,Feb-2015,Fully Paid,vacation,Vacation,27.64,Jun-1984,13,0,11568.57,66.78,23,W,Individual,6.0,0,"Phoenix, NY"
5969.16,36,19.08,219.06,E,E5,Sales Associate,7.0,OWN,45087.46,Source Verified,Sep-2015,Fully Paid,debt_consolidation,Debt Consolidation,9.94,May-1990,9,0,0.0,29.7,17,W,Joint,3.0,0,"Miami, PA"
23089.06,60,15.91,560.34,C,C3,Consultant,4.0,RENT,79066.43,Not Verified,Mar-2019,Charged Off,moving,Moving,18.86,May-1985,7,1,30065.64,48.39,12,W,Individual,0.0,0,"Newark, NY"
16563.54,36,18.6,603.84,D,D5,Nurse,6.0,OWN,48478.85,Verified,Jan-2019,Fully Paid,debt_consolidation,Debt Consolidation,10.13,Oct-1996,8,0,11471.38,76.76,15,W,Individual,2.0,0,"Boston, MI"
34216.11,36,14.5,1177.73,C,C5,Customer Service Rep,8.0,OWN,148601.29,Source Verified,May-2017,Fully Paid,renewable_energy,Renewable Energy,17.39,Feb-1983,13,0,35113.45,53.77,27,W,Individual,3.0,0,"Raleigh, FL"
33946.46,60,8.5,696.53,A,A3,HR Specialist,4.0,OWN,104181.88,Not Verified,Sep-2018,Fully Paid,home_improvement,Home Improvement,16.23,Feb-2000,9,0,25978.06,60.84,18,W,Individual,0.0,0,"Raleigh, FL"
26860.92,60,8.69,553.52,A,A4,Data Scientist,3.0,MORTGAGE,121523.01,Not Verified,Oct-2019,Fully Paid,home_improvement,Home Improvement,8.26,Jun-1992,5,1,22494.8,55.3,16,F,Individual,2.0,1,"Columbus, GA"
4767.44,36,9.84,153.48,B,B1,Analyst,5.0,RENT,55295.77,Source Verified,Oct-2016,Fully Paid,major_purchase,Major Purchase,11.3,Jan-1983,6,0,631.55,43.06,15,W,Individual,1.0,0,"Tampa, NJ"
1582.95,60,9.93,33.58,B,B1,HR Specialist,10.0,MORTGAGE,50457.73,Not Verified,Jul-2016,Fully Paid,other,Other,13.93,Jan-2005,11,0,15206.62,45.54,18,W,Individual,1.0,0,"Phoenix, NC"
5730.48,60,13.43,131.65,B,B4,Warehouse Associate,4.0,RENT,71482.56,Not Verified,Feb-2015,Fully Paid,renewable_energy,Renewable Energy,11.97,Feb-2005,7,0,12373.2,95.36,17,W,Joint,1.0,1,"Columbus, PA"
3697.62,36,8.49,116.71,A,A5,Data Scientist,6.0,RENT,30257.85,Verified,Aug-2018,Fully Paid,other,Other,18.8,Aug-1989,11,0,6750.31,63.77,19,W,Individual,1.0,0,"Phoenix, MA"
16414.43,60,8.37,335.71,A,A5,Business Analyst,6.0,RENT,50904.59,Source Verified,Aug-2019,Fully Paid,moving,Moving,17.03,Oct-1999,11,0,17221.55,41.38,17,W,Individual,2.0,0,"Phoenix, NJ"
9405.77,60,15.89,228.17,C,C3,Warehouse Associate,0.0,MORTGAGE,47816.28,Not Verified,Aug-2016,Fully Paid,debt_consolidation,Debt Consolidation,24.83,Nov-1994,13,0,18543.5,53.04,19,F,Individual,0.0,0,"Seattle, NC"
14243.33,36,15.2,495.14,D,D4,Sales Associate,5.0,MORTGAGE,46331.4,Verified,Apr-2014,Fully Paid,other,Other,4.56,Aug-2000,6,0,16617.11,57.39,16,W,Individual,2.0,0,"Miami, OH"
11189.64,60,18.33,286.14,D,D4,Executive Assistant,5.0,MORTGAGE,31007.95,Verified,Apr-2018,Fully Paid,home_improvement,Home Improvement,19.68,Jun-2010,8,0,18938.25,51.03,15,W,Individual,1.0,0,"Seattle, GA"
17590.32,36,9.6,564.31,B,B3,Consultant,6.0,OWN,58405.23,Not Verified,Oct-2017,Fully Paid,other,Other,3.04,Apr-1995,10,0,22868.41,41.12,17,W,Individual,2.0,0,"Chicago, WA"
17974.74,36,9.76,577.99,B,B4,Consultant,7.0,RENT,90743.01,Not Verified,May-2014,Fully Paid,other,Other,5.57,Oct-2004,9,0,26046.51,73.23,17,F,Individual,3.0,0,"Phoenix, WA"
14891.75,60,11.22,325.44,B,B3,Consultant,10.0,RENT,56657.58,Not Verified,Dec-2017,Fully Paid,renewable_energy,Renewable Energy,6.76,Apr-1992,7,0,30425.28,40.11,13,F,Individual,5.0,0,"Columbus, VA"
1000.0,36,8.01,31.34,A,A5,Driver,3.0,RENT,32827.88,Not Verified,Jan-2014,Charged Off,major_purchase,Major Purchase,23.06,Jul-2001,10,0,2226.68,65.51,17,F,Individual,3.0,0,"Dallas, NY"
8271.18,36,13.9,282.3,C,C2,Analyst,2.0,OWN,35728.54,Not Verified,May-2016,Fully Paid,car,Car,16.84,May-1983,11,0,5846.86,47.65,17,F,Individual,4.0,0,"Newark, FL"
3930.92,60,17.92,99.66,D,D1,Teacher,10.0,RENT,40719.1,Not Verified,Jul-2020,Fully Paid,home_improvement,Home Improvement,12.69,Aug-1991,10,1,10406.82,41.88,26,F,Joint,1.0,0,"San Diego, IL"
12842.45,36,8.23,403.82,A,A5,Business Analyst,0.0,OWN,26420.87,Source Verified,Sep-2017,Fully Paid,car,Car,15.52,Mar-2012,12,0,11353.56,61.77,22,W,Individual,1.0,1,"San Jose, PA"
15876.16,60,13.43,364.71,C,C3,Product Manager,5.0,RENT,52711.42,Source Verified,Nov-2020,Fully Paid,medical,Medical,16.62,Apr-1991,5,0,5274.17,51.19,9,W,Individual,2.0,0,"Boston, AZ"
12904.0,36,10.57,419.85,B,B4,Driver,3.0,RENT,61864.78,Verified,Jan-2016,Fully Paid,small_business,Small Business,13.78,Jul-1995,11,0,15407.54,12.18,19,W,Individual,2.0,0,"Phoenix, IL"
1000.0,36,12.21,33.31,C,C3,Mechanic,6.0,MORTGAGE,42244.72,Verified,May-2015,Fully Paid,credit_card,Credit Card,12.76,Jul-2012,8,0,12977.04,34.19,15,F,Individual,1.0,0,"Dallas, IL"
6113.26,36,16.04,215.04,D,D3,,,RENT,38139.37,Not Verified,Aug-2019,Fully Paid,car,Car,5.33,Oct-2003,9,0,2220.58,,19,W,Individual,,0,"Raleigh, WA"
9242.51,60,18.86,239.07,D,D2,Executive Assistant,7.0,MORTGAGE,25657.27,Source Verified,Aug-2018,Fully Paid,credit_card,Credit Card,19.2,Dec-2003,13,0,1236.3,72.49,19,W,Individual,2.0,0,"Austin, AZ"
30364.56,36,14.41,1043.88,C,C5,Sales Associate,0.0,RENT,83368.84,Not Verified,Nov-2015,Fully Paid,car,Car,1.74,Dec-2011,13,0,30242.42,40.14,19,W,Individual,0.0,0,"Dallas, CA"
11798.92,36,13.86,402.46,C,C4,Software Engineer,10.0,MORTGAGE,76120.15,Not Verified,Jul-2016,Charged Off,medical,Medical,27.07,Jan-1993,10,0,0.0,79.27,18,W,Individual,2.0,0,"Phoenix, VA"
30349.45,60,28.83,960.23,G,G1,Accountant,7.0,MORTGAGE,101926.3,Verified,Nov-2019,Fully Paid,home_improvement,Home Improvement,11.59,Nov-2006,7,0,26361.81,68.43,14,W,Individual,3.0,0,"Raleigh, AZ"
25186.88,36,10.02,812.92,B,B1,HR Specialist,1.0,MORTGAGE,110188.66,Source Verified,Feb-2015,Charged Off,renewable_energy,Renewable Energy,9.89,Sep-2005,11,0,33686.66,56.7,17,W,Individual,2.0,0,"Miami, AZ"
30455.16,36,8.61,962.96,A,A3,Driver,3.0,MORTGAGE,103020.18,Source Verified,Apr-2017,Fully Paid,vacation,Vacation,6.8,Jun-1989,11,0,12812.91,99.5,20,W,Joint,2.0,0,"Houston, WA"
16620.12,36,18.23,602.76,E,E4,Analyst,7.0,OWN,62216.65,Not Verified,Feb-2014,Fully Paid,major_purchase,Major Purchase,8.06,Oct-1982,10,0,13827.08,84.96,18,W,Individual,3.0,0,"Tampa, CA"
12185.72,36,7.08,376.73,A,A4,,,RENT,50595.55,Not Verified,Sep-2016,Fully Paid,debt_consolidation,Debt Consolidation,20.33,Apr-2000,8,0,20977.04,,18,W,Individual,,0,"Tampa, PA"
21463.85,36,23.64,838.02,F,F5,Project Manager,0.0,RENT,32534.25,Verified,Nov-2019,Fully Paid,house,House,10.42,Jul-2011,16,0,28408.42,55.31,24,W,Individual,1.0,0,"Atlanta, NJ"
11762.67,36,15.21,408.98,C,C4,Marketing Specialist,6.0,RENT,41469.03,Verified,Apr-2020,Charged Off,moving,Moving,21.46,Apr-1999,9,0,11426.45,77.63,15,F,Individual,0.0,0,"Raleigh, MA"
23558.83,36,15.76,825.51,C,C4,Data Scientist,4.0,RENT,89714.87,Verified,Nov-2014,Fully Paid,major_purchase,Major Purchase,0.0,Aug-2003,12,0,21671.45,61.15,18,W,Individual,2.0,0,"Miami, CA"
20013.41,36,15.19,695.67,D,D5,Business Analyst,2.0,RENT,72520.87,Not Verified,Apr-2017,Fully Paid,house,House,1.44,Apr-2001,13,0,29856.27,43.49,25,W,Joint,1.0,0,"Miami, MA"
12175.19,60,16.51,299.4,D,D4,Driver,3.0,MORTGAGE,49705.6,Not Verified,Sep-2016,Fully Paid,vacation,Vacation,11.09,May-2004,10,0,22892.72,62.47,15,W,Individual,3.0,0,"Chicago, IL"
14007.03,36,21.31,529.94,F,F4,Analyst,3.0,OTHER,57461.49,Source Verified,Jun-2016,Fully Paid,small_business,Small Business,14.99,Jul-1982,7,0,0.0,32.28,14,W,Individual,2.0,0,"Seattle, CA"
17189.58,60,22.97,484.31,F,F5,Customer Service Rep,8.0,RENT,80758.4,Verified,Oct-2020,Fully Paid,major_purchase,Major Purchase,11.97,Apr-2011,12,0,8188.02,82.97,22,W,Joint,2.0,0,"Phoenix, IL"
13917.64,36,15.22,483.94,C,C4,Business Analyst,5.0,MORTGAGE,41856.37,Source Verified,Aug-2015,Fully Paid,home_improvement,Home Improvement,24.36,Sep-1983,9,0,0.0,33.58,19,W,Individual,2.0,0,"San Jose, AZ"
13572.44,36,20.28,506.35,E,E4,Software Engineer,5.0,MORTGAGE,32493.81,Verified,Apr-2018,Fully Paid,home_improvement,Home Improvement,10.19,Aug-2003,13,0,20115.59,31.93,22,W,Individual,1.0,0,"San Diego, MI"
6585.18,36,18.77,240.61,D,D1,Consultant,2.0,MORTGAGE,56902.38,Verified,Sep-2016,Fully Paid,moving,Moving,16.28,Jan-2012,10,0,0.0,40.56,19,F,Individual,1.0,0,"Dallas, MA"
19766.51,36,23.35,768.79,F,F5,Consultant,10.0,RENT,26221.54,Source Verified,Jul-2014,Fully Paid,small_business,Small Business,7.63,Jun-2005,5,0,10087.53,68.8,11,W,Individual,2.0,0,"Houston, FL"
16770.31,36,20.72,629.38,E,E1,Customer Service Rep,4.0,OWN,38637.54,Not Verified,Jul-2017,Fully Paid,credit_card,Credit Card,17.92,Sep-2010,7,1,21082.38,34.24,16,W,Individual,3.0,1,"Seattle, TX"
21043.92,36,14.3,722.3,C,C3,Teacher,7.0,OWN,89553.48,Verified,Apr-2015,Fully Paid,moving,Moving,2.8,Dec-2010,8,1,16312.5,37.32,20,W,Joint,0.0,0,"Atlanta, MA"
17445.35,36,15.5,609.05,C,C1,Product Manager,7.0,OWN,85160.52,Verified,Mar-2020,Fully Paid,major_purchase,Major Purchase,16.1,Dec-2005,6,1,13681.84,73.64,16,F,Individual,4.0,0,"Newark, FL"
19097.92,36,21.49,724.35,E,E5,Nurse,0.0,MORTGAGE,86601.39,Verified,Sep-2019,Fully Paid,other,Other,25.82,Jun-1983,14,1,16008.67,61.65,25,W,Individual,3.0,0,"San Jose, PA"
16087.47,36,16.0,565.55,D,D5,Mechanic,6.0,MORTGAGE,56208.95,Verified,Aug-2015,Fully Paid,medical,Medical,11.02,Jun-2004,6,1,24044.61,38.07,16,W,Individual,2.0,0,"Atlanta, OH"
27527.36,60,17.47,691.12,D,D2,Accountant,4.0,RENT,96896.35,Verified,Dec-2017,Fully Paid,other,Other,6.86,Jun-2003,10,0,15519.59,42.66,18,W,Individual,2.0,0,"Chicago, GA"
8566.59,36,9.48,274.32,B,B2,Electrician,5.0,MORTGAGE,22478.64,Source Verified,Feb-2014,Fully Paid,moving,Moving,26.38,Feb-2002,12,0,0.0,80.96,16,W,Individual,2.0,0,"Dallas, PA"
28496.1,36,10.96,932.32,A,A4,Product Manager,0.0,RENT,117818.01,Not Verified,Sep-2015,Fully Paid,major_purchase,Major Purchase,11.53,Nov-2004,13,0,13914.05,35.57,19,W,Individual,3.0,0,"Chicago, GA"
19308.12,36,8.67,611.03,A,A3,Driver,8.0,MORTGAGE,90581.49,Verified,Dec-2019,Fully Paid,medical,Medical,12.86,Aug-1992,8,0,16413.24,55.05,13,W,Individual,1.0,0,"Austin, OH"
22365.7,36,15.68,782.73,D,D3,Warehouse Associate,3.0,MORTGAGE,49732.49,Not Verified,Mar-2016,Fully Paid,renewable_energy,Renewable Energy,15.49,Jun-1992,7,0,19416.19,37.9,14,W,Individual,2.0,0,"Boston, PA"
16745.95,60,17.54,421.04,D,D4,,0.0,MORTGAGE,56366.48,Source Verified,Jun-2014,Fully Paid,medical,Medical,18.58,Oct-1992,6,2,11231.58,,13,W,Individual,,0,"Atlanta, WA"
7204.94,60,27.64,222.79,G,G4,Nurse,0.0,RENT,50066.08,Not Verified,Jul-2019,Fully Paid,other,Other,12.82,Aug-1988,7,0,4929.68,48.39,16,W,Individual,2.0,0,"Atlanta, NY"
10823.48,36,19.55,399.75,E,E1,Executive Assistant,4.0,MORTGAGE,47038.54,Source Verified,Dec-2017,Fully Paid,moving,Moving,7.72,Sep-1982,7,1,6747.99,18.21,17,F,Individual,1.0,0,"San Diego, WA"
17743.47,36,16.7,629.91,D,D1,Warehouse Associate,0.0,RENT,64795.49,Not Verified,Jan-2018,Fully Paid,home_improvement,Home Improvement,13.55,Nov-2005,9,0,23047.18,37.04,25,F,Individual,2.0,0,"Dallas, OH"
24351.98,36,8.17,764.99,A,A2,Driver,5.0,MORTGAGE,56815.83,Source Verified,Aug-2016,Fully Paid,house,House,8.47,Jul-2009,15,0,9467.2,25.65,20,F,Individual,1.0,1,"Columbus, NY"
15654.82,36,9.93,504.59,A,A1,Accountant,1.0,OWN,119087.54,Verified,Jun-2016,Fully Paid,other,Other,17.6,Jun-2009,11,0,11368.63,90.56,21,F,Individual,1.0,0,"Phoenix, GA"
13047.3,36,15.85,457.72,D,D4,Software Engineer,5.0,RENT,57421.56,Not Verified,Jun-2019,Fully Paid,credit_card,Credit Card,22.45,Feb-1990,12,0,11664.8,63.17,20,F,Individual,1.0,0,"Columbus, NY"
19461.6,60,13.02,442.99,B,B4,Project Manager,5.0,RENT,65264.91,Source Verified,Nov-2019,Fully Paid,home_improvement,Home Improvement,6.89,Jul-2005,11,0,23053.85,44.55,18,W,Individual,1.0,0,"Miami, GA"
5779.29,36,10.31,187.33,B,B2,Product Manager,4.0,MORTGAGE,23505.38,Not Verified,Feb-2020,Fully Paid,credit_card,Credit Card,27.83,Sep-1991,10,1,8530.44,82.47,17,W,Individual,2.0,0,"San Jose, IL"
21899.1,36,12.16,729.03,C,C3,HR Specialist,7.0,MORTGAGE,29397.42,Source Verified,Aug-2018,Fully Paid,small_business,Small Business,6.06,Mar-1999,11,0,22713.45,47.42,20,F,Individual,3.0,0,"Atlanta, NY"
18727.26,36,10.0,604.27,B,B1,Warehouse Associate,8.0,MORTGAGE,91089.31,Source Verified,Mar-2018,Fully Paid,vacation,Vacation,17.85,Jul-2007,5,1,35807.82,69.2,15,W,Individual,1.0,1,"Houston, MA"
3015.32,36,27.03,123.14,G,G5,Warehouse Associate,7.0,RENT,46204.15,Verified,Jan-2020,Fully Paid,car,Car,14.18,Jun-1980,11,0,11799.29,47.6,17,W,Individual,1.0,0,"Boston, NC"
15014.71,36,13.55,509.91,C,C4,Product Manager,5.0,OWN,55220.11,Source Verified,Jan-2020,Fully Paid,credit_card,Credit Card,15.91,Apr-1998,9,0,15869.4,48.95,18,W,Individual,5.0,0,"Chicago, NY"
4934.8,36,13.58,167.64,C,C4,HR Specialist,2.0,RENT,42200.31,Verified,Sep-2020,Fully Paid,moving,Moving,30.21,Jan-2008,12,0,0.0,96.08,17,W,Joint,1.0,0,"San Jose, VA"
30015.8,60,20.23,799.05,E,E3,Mechanic,5.0,RENT,96922.24,Verified,Feb-2020,Fully Paid,credit_card,Credit Card,11.88,Apr-1993,12,0,25639.85,13.7,22,F,Individual,2.0,0,"Phoenix, AZ"
12674.03,36,16.22,446.96,D,D2,Product Manager,4.0,MORTGAGE,57291.42,Not Verified,Jun-2018,Fully Paid,debt_consolidation,Debt Consolidation,12.91,May-1990,8,1,0.0,71.1,16,W,Individual,1.0,0,"Chicago, MI"
12548.93,36,23.42,488.54,F,F1,Consultant,3.0,MORTGAGE,49638.33,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt Consolidation,17.79,Dec-1988,9,0,19661.76,56.11,21,W,Individual,1.0,0,"Tampa, FL"
3515.39,36,16.04,123.65,D,D4,Mechanic,5.0,MORTGAGE,20000.0,Not Verified,Feb-2019,Fully Paid,vacation,Vacation,14.69,Feb-2005,17,0,17165.01,42.71,22,W,Individual,1.0,1,"San Diego, MA"
8041.62,36,26.13,324.57,G,G3,Mechanic,5.0,OWN,35270.1,Not Verified,Nov-2019,Fully Paid,credit_card,Credit Card,33.32,Dec-2002,7,0,4696.65,27.32,18,F,Individual,2.0,0,"Boston, FL"
25078.18,36,21.87,956.03,E,E4,Accountant,4.0,OWN,78130.59,Source Verified,Oct-2020,Fully Paid,house,House,15.07,Aug-2001,6,0,14254.8,71.12,17,F,Individual,2.0,0,"Austin, TX"
2497.92,36,19.41,92.09,E,E1,,,OWN,57313.47,Source Verified,Apr-2019,Fully Paid,debt_consolidation,Debt Consolidation,7.59,Mar-1999,9,0,0.0,,17,W,Joint,,0,"Chicago, TX"
6729.61,36,11.18,220.89,B,B3,Operations Manager,0.0,MORTGAGE,30114.87,Verified,Dec-2019,Fully Paid,renewable_energy,Renewable Energy,11.23,Apr-2007,7,0,4145.5,47.24,16,W,Individual,4.0,0,"Austin, FL"
17714.48,36,9.77,569.71,A,A2,,4.0,MORTGAGE,42483.3,Verified,Jul-2019,Fully Paid,small_business,Small Business,11.21,Mar-2010,9,0,18415.02,11.28,20,W,Individual,,0,"Houston, WA"
8045.72,36,10.29,260.71,B,B3,Accountant,6.0,MORTGAGE,32700.76,Not Verified,Feb-2018,Fully Paid,home_improvement,Home Improvement,4.15,Oct-1980,14,0,9887.89,10.91,24,W,Individual,0.0,0,"Phoenix, VA"
19371.21,36,18.18,702.07,D,D4,Accountant,0.0,MORTGAGE,20593.96,Verified,Feb-2018,Fully Paid,credit_card,Credit Card,18.54,Dec-2004,11,0,15792.16,71.06,14,W,Individual,4.0,0,"Dallas, NY"
15339.5,36,18.72,560.14,D,D2,Software Engineer,4.0,MORTGAGE,38797.46,Not Verified,Nov-2016,Fully Paid,other,Other,19.14,Apr-2012,11,0,4940.08,55.44,19,W,Individual,3.0,0,"Atlanta, CA"
18663.26,36,19.91,692.75,E,E2,Nurse,6.0,RENT,110897.93,Source Verified,Sep-2014,Fully Paid,house,House,20.74,Jun-2000,8,0,30687.74,48.56,15,W,Individual,2.0,0,"Newark, OH"
19551.09,60,16.79,483.71,D,D4,Software Engineer,1.0,MORTGAGE,66198.88,Verified,May-2015,Fully Paid,credit_card,Credit Card,18.95,Jan-1983,9,0,18919.74,60.25,15,F,Individual,1.0,0,"Chicago, NJ"
34539.89,60,20.94,933.29,E,E4,Accountant,7.0,RENT,102218.56,Source Verified,May-2014,Fully Paid,house,House,18.29,May-1985,7,0,48937.94,44.92,14,W,Individual,4.0,0,"Dallas, NY"
22714.7,36,12.83,763.51,B,B1,,,MORTGAGE,96206.4,Not Verified,Apr-2014,Fully Paid,major_purchase,Major Purchase,9.46,Jul-1987,6,0,21094.59,,15,W,Individual,,0,"Chicago, NJ"
11349.97,36,16.42,401.38,D,D1,HR Specialist,6.0,RENT,29359.9,Verified,Sep-2018,Fully Paid,car,Car,14.53,Dec-1996,15,0,9054.37,29.4,25,W,Individual,2.0,0,"Dallas, AZ"
16869.48,36,23.15,654.32,F,F1,Product Manager,5.0,MORTGAGE,33943.57,Source Verified,Nov-2014,Fully Paid,medical,Medical,23.81,Aug-2009,11,0,22685.82,41.44,23,W,Individual,4.0,0,"Tampa, MI"
12880.89,60,10.48,276.72,A,A1,Executive Assistant,6.0,MORTGAGE,56536.5,Verified,Jan-2014,Fully Paid,other,Other,16.3,Jan-1995,12,0,11136.38,48.27,18,W,Individual,1.0,0,"San Diego, NY"
19905.67,36,26.65,808.94,G,G1,Driver,5.0,OWN,40964.84,Not Verified,Jun-2015,Fully Paid,vacation,Vacation,15.55,Jul-2000,18,0,23061.63,69.41,23,W,Individual,2.0,1,"Phoenix, TX"
23738.89,36,24.72,940.28,F,F2,Nurse,2.0,MORTGAGE,104044.27,Verified,Aug-2020,Fully Paid,vacation,Vacation,24.73,May-1999,12,1,8030.35,42.7,22,W,Individual,2.0,0,"Austin, PA"
21483.92,60,14.44,504.76,C,C3,Analyst,2.0,RENT,100388.27,Source Verified,Dec-2018,Fully Paid,car,Car,19.74,Apr-1989,13,0,14045.45,89.39,14,W,Individual,1.0,0,"Miami, NC"
7471.27,60,22.22,207.27,E,E1,Operations Manager,4.0,RENT,44345.43,Not Verified,Feb-2015,Fully Paid,other,Other,22.96,Sep-1995,9,0,9857.27,62.12,22,W,Joint,1.0,0,"Seattle, VA"
7826.34,60,10.15,166.88,A,A2,Mechanic,7.0,MORTGAGE,56380.63,Not Verified,Dec-2014,Fully Paid,small_business,Small Business,15.55,Oct-1986,9,1,14531.58,31.67,19,W,Individual,1.0,0,"Boston, TX"
31440.84,36,10.11,1016.09,A,A2,Data Scientist,5.0,RENT,95287.18,Source Verified,Jun-2017,Fully Paid,vacation,Vacation,4.52,May-1994,12,2,27654.61,41.38,17,W,Individual,0.0,0,"Dallas, WA"
13283.21,36,9.47,425.28,A,A2,Analyst,7.0,RENT,47626.61,Verified,Aug-2016,Fully Paid,small_business,Small Business,11.83,Aug-1996,8,0,26411.53,74.6,21,F,Individual,2.0,0,"Dallas, NJ"
20470.93,36,17.66,736.63,D,D5,Driver,4.0,OWN,23984.18,Source Verified,Jun-2017,Fully Paid,credit_card,Credit Card,10.77,Sep-1983,12,0,18446.87,82.47,21,W,Individual,3.0,0,"Seattle, CA"
16968.82,60,23.5,483.26,F,F5,Sales Associate,2.0,RENT,36726.11,Source Verified,Jan-2014,Fully Paid,home_improvement,Home Improvement,13.87,Apr-1988,14,0,16162.34,59.62,19,W,Individual,2.0,0,"Atlanta, NJ"
12928.97,36,8.71,409.4,A,A5,Analyst,3.0,OWN,74874.27,Verified,Nov-2017,Fully Paid,credit_card,Credit Card,10.93,Mar-1985,10,0,8676.37,32.77,24,F,Individual,1.0,0,"Phoenix, TX"
25964.18,60,12.76,587.59,C,C2,Software Engineer,8.0,MORTGAGE,50334.29,Not Verified,Jul-2019,Fully Paid,car,Car,27.82,Jul-1991,9,0,32109.74,53.95,17,W,Joint,2.0,0,"Chicago, IL"
6849.61,36,8.28,215.52,A,A5,Business Analyst,0.0,RENT,59103.11,Verified,Aug-2014,Fully Paid,vacation,Vacation,19.31,Feb-1997,10,1,2185.15,37.96,17,W,Individual,1.0,0,"Atlanta, MA"
26424.96,60,9.53,555.4,B,B5,Marketing Specialist,5.0,OTHER,123079.31,Not Verified,Sep-2020,Fully Paid,small_business,Small Business,5.17,Aug-2002,16,1,19198.28,66.56,25,F,Individual,0.0,0,"Boston, IL"
5503.75,36,9.62,176.61,B,B2,Executive Assistant,1.0,OWN,37386.25,Verified,Jun-2020,Fully Paid,car,Car,6.07,Oct-1994,10,0,0.0,35.88,14,F,Individual,2.0,0,"Atlanta, FL"
13457.55,60,19.93,355.99,E,E1,HR Specialist,3.0,OWN,72729.15,Source Verified,Mar-2015,Charged Off,vacation,Vacation,20.64,Apr-2000,6,0,11562.24,30.93,15,F,Individual,2.0,0,"San Diego, MI"
7880.29,36,16.99,280.9,D,D5,Business Analyst,1.0,MORTGAGE,53403.45,Verified,May-2015,Fully Paid,car,Car,23.29,Aug-1982,13,0,2226.64,48.22,20,W,Individual,4.0,0,"Miami, CA"
31776.65,36,9.6,1019.43,A,A5,Teacher,6.0,RENT,93971.24,Not Verified,Jan-2015,Fully Paid,small_business,Small Business,14.94,Oct-1989,13,0,15068.21,56.23,19,F,Individual,4.0,0,"Tampa, PA"
13234.07,36,9.39,423.24,B,B4,Electrician,5.0,RENT,93172.46,Source Verified,Nov-2017,Fully Paid,home_improvement,Home Improvement,16.95,Nov-2000,4,0,8802.41,51.01,14,W,Joint,3.0,0,"Houston, MA"
19972.53,36,20.9,751.42,E,E2,Operations Manager,2.0,OWN,53848.51,Source Verified,Mar-2015,Fully Paid,other,Other,9.99,Dec-1980,9,0,44451.79,62.53,19,F,Joint,3.0,1,"Boston, AZ"
17772.53,36,24.77,704.5,G,G1,Driver,5.0,RENT,56859.52,Not Verified,Nov-2018,Fully Paid,house,House,10.06,Feb-2011,10,0,11581.04,51.17,16,W,Individual,2.0,0,"Miami, PA"
15349.93,60,10.67,331.25,A,A1,Mechanic,3.0,MORTGAGE,60466.19,Not Verified,Jan-2016,Fully Paid,small_business,Small Business,17.94,Apr-1995,12,0,19378.91,72.0,21,W,Individual,2.0,1,"Dallas, TX"
33431.88,60,8.78,690.49,A,A4,Customer Service Rep,8.0,OWN,90441.24,Not Verified,Jun-2018,Fully Paid,car,Car,6.86,Jul-1986,11,1,32849.94,42.33,24,F,Individual,2.0,0,"Newark, NJ"
10406.8,36,10.54,338.45,B,B4,Consultant,4.0,OWN,32745.5,Verified,Feb-2014,Fully Paid,small_business,Small Business,17.45,Jun-1990,10,0,17323.83,100.22,22,F,Individual,0.0,0,"San Jose, NC"
24686.65,36,24.25,971.83,G,G3,Electrician,8.0,MORTGAGE,102957.09,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt Consolidation,16.74,Oct-2007,7,0,30716.38,67.49,13,W,Individual,1.0,0,"Miami, FL"
24706.03,36,15.88,867.08,C,C5,Customer Service Rep,0.0,RENT,96523.08,Verified,Oct-2018,Fully Paid,debt_consolidation,Debt Consolidation,14.09,Aug-1989,10,0,14880.29,68.38,15,W,Individual,2.0,0,"San Jose, IL"
7722.09,36,18.86,282.53,D,D4,Nurse,3.0,RENT,51723.98,Verified,Aug-2020,Fully Paid,medical,Medical,10.36,Feb-1999,4,0,14499.54,41.29,10,F,Individual,3.0,0,"San Diego, NJ"
18251.53,36,15.75,639.4,D,D4,Teacher,5.0,OWN,45241.21,Source Verified,May-2017,Fully Paid,car,Car,12.39,Aug-1996,10,0,15038.19,50.98,13,W,Individual,2.0,0,"Austin, NY"
3976.73,36,15.58,138.98,D,D1,Driver,5.0,OWN,25112.38,Source Verified,Sep-2014,Fully Paid,house,House,34.1,Jul-2006,12,0,8463.69,59.55,18,F,Individual,2.0,0,"San Diego, GA"
